date,hour,trip_count,avg_duration_min
2024-07-07,18,4779,16.886350411522635
2024-07-07,19,5085,16.228876610947232
2024-07-07,20,5398,15.565832666419663
2024-07-07,21,5030,15.975666487740225
2024-07-07,22,4603,16.046434289231662
2024-07-07,23,4248,16.579672912743252
2024-07-08,0,3710,17.247676334231805
2024-07-08,1,3827,18.772553623377753
2024-07-08,2,3196,17.497381382978723
2024-07-08,3,2333,15.20772785397914
2024-07-08,4,1104,14.315275437801931
2024-07-08,5,605,15.917829393939394
2024-07-08,6,370,15.312968648648647
2024-07-08,7,279,15.368252807646359
2024-07-08,8,189,14.42916631393298
2024-07-08,9,375,12.078186177777779
2024-07-08,10,1057,12.247229596341848
2024-07-08,11,2516,13.569822721250663
2024-07-08,12,4313,13.015611275987325
2024-07-08,13,2487,13.004702754322478
2024-07-08,14,2107,14.046069300743554
2024-07-08,15,2416,14.147869743377482
2024-07-08,16,2987,13.234323284231673
2024-07-08,17,2953,13.781976876622643
2024-07-08,18,3030,14.591811798679867
2024-07-08,19,3656,14.129851691283733
2024-07-08,20,5544,14.578118897306396
2024-07-08,21,7384,14.133381272571327
2024-07-08,22,6090,13.95929864258347
2024-07-08,23,5148,14.511512432012433
2024-07-09,0,4290,14.83894848873349
2024-07-09,1,3609,15.04348293155999
2024-07-09,2,2412,14.468252155887232
2024-07-09,3,1636,14.098420863895681
2024-07-09,4,911,14.920023216245886
2024-07-09,5,511,16.616948891063277
2024-07-09,6,270,15.037784691358025
2024-07-09,7,184,15.767271467391305
2024-07-09,8,159,16.467972746331235
2024-07-09,9,362,12.946592403314916
2024-07-09,10,1163,12.748114875322441
2024-07-09,11,3019,13.899672043723086
2024-07-09,12,5192,13.471811402157167
2024-07-09,13,2865,13.18107871436882
2024-07-09,14,2171,13.824279302932595
2024-07-09,15,2642,14.724783080999243
2024-07-09,16,3290,13.683716367781155
2024-07-09,17,3374,12.98339259533689
2024-07-09,18,3806,13.652653214223157
2024-07-09,19,3655,13.690295626994983
2024-07-09,20,5456,14.495512353372435
2024-07-09,21,8768,14.334281556037103
2024-07-09,22,6496,14.20744483271757
2024-07-09,23,5518,14.446557173492812
2024-07-10,0,4527,14.834556844120463
2024-07-10,1,3799,14.27816392910415
2024-07-10,2,3364,14.405126466508126
2024-07-10,3,2048,13.936810766601562
2024-07-10,4,1128,14.296776049054372
2024-07-10,5,589,15.423713950198074
2024-07-10,6,292,15.658855422374428
2024-07-10,7,225,14.358681407407406
2024-07-10,8,153,14.511996405228759
2024-07-10,9,417,12.782402997601919
2024-07-10,10,1181,11.977161910810048
2024-07-10,11,2999,13.743006568856286
2024-07-10,12,5043,13.418130567122745
2024-07-10,13,2917,12.947321300422809
2024-07-10,14,2286,14.015790748031495
2024-07-10,15,2347,12.593429846612697
2024-07-10,16,1578,11.481736100549218
2024-07-10,17,634,10.218468427970556
2024-07-10,18,406,10.99264265188834
2024-07-10,19,740,10.97070331081081
2024-07-10,20,2053,11.497427772365644
2024-07-10,21,2205,11.473653371126229
2024-07-10,22,3111,11.637480472516875
2024-07-10,23,1492,10.616948503127793
2024-07-11,0,641,9.777922490899636
2024-07-11,1,672,10.764254265873015
2024-07-11,2,1079,11.493248084646277
2024-07-11,3,962,11.251619074844074
2024-07-11,4,502,11.595134860557769
2024-07-11,5,327,12.57153496432212
2024-07-11,6,204,14.601937990196078
2024-07-11,7,164,13.104385264227641
2024-07-11,8,132,11.317498106060606
2024-07-11,9,240,11.123245694444444
2024-07-11,10,594,10.0492721661055
2024-07-11,11,1201,10.464005634193727
2024-07-11,12,2906,11.565937302133516
2024-07-11,13,2271,11.6681020182005
2024-07-11,14,1788,12.281599189038033
2024-07-11,15,2010,12.36243795190713
2024-07-11,16,2266,12.070490541335687
2024-07-11,17,1904,11.991886353291317
2024-07-11,18,2041,12.447786207741302
2024-07-11,19,2675,12.991688361370718
2024-07-11,20,4105,12.94939000406009
2024-07-11,21,5228,12.865478420683498
2024-07-11,22,4393,12.987120965171863
2024-07-11,23,3774,13.489566414944356
2024-07-12,0,3513,13.470900090141381
2024-07-12,1,3567,16.548651920381275
2024-07-12,2,3157,14.664097925245487
2024-07-12,3,2180,13.931188180428135
2024-07-12,4,1335,14.464938526841447
2024-07-12,5,836,14.557525797448164
2024-07-12,6,447,14.152387322893363
2024-07-12,7,367,15.977151180744777
2024-07-12,8,226,14.449619174041297
2024-07-12,9,342,13.260869005847953
2024-07-12,10,894,11.36291019761372
2024-07-12,11,2092,12.762629349904397
2024-07-12,12,3456,12.430316835455246
2024-07-12,13,2605,12.417397773512475
2024-07-12,14,2402,14.069194969469885
2024-07-12,15,2852,14.283353786816269
2024-07-12,16,3730,14.145020469168902
2024-07-12,17,4006,13.94830914461641
2024-07-12,18,4023,14.4480941295882
2024-07-12,19,4588,14.430018177855274
2024-07-12,20,5803,14.671699095295537
2024-07-12,21,6787,14.704049683217917
2024-07-12,22,6165,15.062425977291161
2024-07-12,23,5497,15.398408886665454
2024-07-13,0,4559,15.721664188052937
2024-07-13,1,3968,15.514686819556452
2024-07-13,2,3717,16.031117433414042
2024-07-13,3,3119,15.356127968365929
2024-07-13,4,2594,14.531859085068104
2024-07-13,5,1823,15.951953428414702
2024-07-13,6,1255,16.111548140770253
2024-07-13,7,910,15.56282663003663
2024-07-13,8,477,14.405031830887491
2024-07-13,9,297,12.376414814814815
2024-07-13,10,466,12.378970422031474
2024-07-13,11,826,12.970713397901534
2024-07-13,12,1448,12.71666420349908
2024-07-13,13,2367,13.749338403041824
2024-07-13,14,3018,14.861694891760546
2024-07-13,15,3650,15.677166762557079
2024-07-13,16,4285,16.22882039284325
2024-07-13,17,4493,16.309868087395206
2024-07-13,18,4883,16.33778617653082
2024-07-13,19,5201,16.148530577453055
2024-07-13,20,5265,16.1267624311491
2024-07-13,21,5154,16.30488437136205
2024-07-13,22,4993,16.806149859803725
2024-07-13,23,4679,16.895760807152524
2024-07-14,0,3978,16.818126365845487
2024-07-14,1,3842,16.81829851205969
2024-07-14,2,3571,16.19719256977504
2024-07-14,3,2973,15.437795347011996
2024-07-14,4,2396,15.005365393711742
2024-07-14,5,1731,15.631145185827075
2024-07-14,6,1305,15.838045376756066
2024-07-14,7,1006,16.994724519549372
2024-07-14,8,487,15.089272963723477
2024-07-14,9,323,14.447236584107326
2024-07-14,10,401,12.331255112219452
2024-07-14,11,676,12.998040409270216
2024-07-14,12,1208,13.215614583333334
2024-07-14,13,2008,15.176242164674635
2024-07-14,14,2771,14.76904520630338
2024-07-14,15,3397,15.776150574035913
2024-07-14,16,4010,15.907687028262677
2024-07-14,17,4505,15.750153329633738
2024-07-14,18,5210,15.250940307101729
2024-07-14,19,4526,15.749476008985125
2024-07-14,20,4191,15.330497649725602
2024-07-14,21,5370,15.874384338919926
2024-07-14,22,4628,15.838990283779891
2024-07-14,23,4297,16.482114890233497
2024-07-15,0,3881,16.564932736408142
2024-07-15,1,3506,19.615163072827535
2024-07-15,2,3252,16.68743622898729
2024-07-15,3,2323,15.321561838140338
2024-07-15,4,1682,14.844971363456203
2024-07-15,5,699,15.317727443967573
2024-07-15,6,381,15.491893700787402
2024-07-15,7,310,15.313478172043009
2024-07-15,8,171,14.028331384015596
2024-07-15,9,380,12.761801271929823
2024-07-15,10,941,12.13625439249026
2024-07-15,11,2342,13.496842541986906
2024-07-15,12,4129,13.024078142407362
2024-07-15,13,2473,12.78940234532956
2024-07-15,14,2092,12.888217670490759
2024-07-15,15,2447,13.794317579348863
2024-07-15,16,3111,13.414451607200258
2024-07-15,17,3006,13.426742814371257
2024-07-15,18,2968,14.776807316936209
2024-07-15,19,3568,13.65527807828849
2024-07-15,20,5275,14.155218559241707
2024-07-15,21,7227,13.946446570730133
2024-07-15,22,6291,13.703468568854978
2024-07-15,23,5264,14.344775113981763
2024-07-16,0,3904,13.886286069842896
2024-07-16,1,2956,12.066839400090211
2024-07-16,2,1569,12.51345838113448
2024-07-16,3,916,12.284762936681224
2024-07-16,4,654,12.423135856269113
2024-07-16,5,338,15.169018984220907
2024-07-16,6,210,13.159049603174601
2024-07-16,7,149,15.423818344519017
2024-07-16,8,156,13.722030128205128
2024-07-16,9,367,12.409290690281562
2024-07-16,10,1098,12.057462416514875
2024-07-16,11,2926,13.813665960355435
2024-07-16,12,5026,13.039318716010081
2024-07-16,13,2817,12.880674375813513
2024-07-16,14,2175,14.157207203065134
2024-07-16,15,2458,13.637101898562516
2024-07-16,16,3123,12.969182159248586
2024-07-16,17,3080,13.236784172077924
2024-07-16,18,3043,14.112307048964839
2024-07-16,19,3869,14.361929684673042
2024-07-16,20,5414,13.133413043344415
2024-07-16,21,3836,11.438468487139382
2024-07-16,22,2862,11.5684368565106
2024-07-16,23,3131,12.959713738954541
2024-07-17,0,3026,13.541102550121172
2024-07-17,1,2716,14.129962794550812
2024-07-17,2,2033,13.39903143958026
2024-07-17,3,1689,13.773926564041838
2024-07-17,4,970,13.972865704467354
2024-07-17,5,501,15.958230971390552
2024-07-17,6,262,14.162019847328244
2024-07-17,7,211,14.542725671406002
2024-07-17,8,149,13.035466331096197
2024-07-17,9,345,12.184569371980675
2024-07-17,10,1096,12.109505930656935
2024-07-17,11,2920,13.482389554794521
2024-07-17,12,5264,13.458984894250252
2024-07-17,13,2875,12.628551101449276
2024-07-17,14,2304,13.505160944733795
2024-07-17,15,2615,13.973422625876355
2024-07-17,16,3193,13.51736156174966
2024-07-17,17,3282,13.640553087548241
2024-07-17,18,3148,14.5767388235917
2024-07-17,19,3947,14.761609403766576
2024-07-17,20,5931,14.693651076265947
2024-07-17,21,7788,14.646867233778464
2024-07-17,22,6896,14.490313232308585
2024-07-17,23,5524,14.788011646150132
2024-07-18,0,4660,14.884207024320457
2024-07-18,1,3977,14.195835034783338
2024-07-18,2,2941,14.068030590502095
2024-07-18,3,2040,13.982047647058822
2024-07-18,4,1169,13.927617179925862
2024-07-18,5,635,14.343363149606297
2024-07-18,6,315,13.474819100529098
2024-07-18,7,249,15.523700535475236
2024-07-18,8,163,15.093603578732107
2024-07-18,9,266,13.523856328320802
2024-07-18,10,949,12.30184153494907
2024-07-18,11,2165,13.54962700538876
2024-07-18,12,4146,13.274069822318701
2024-07-18,13,2340,13.428531011396013
2024-07-18,14,1586,14.547476933585541
2024-07-18,15,1637,15.84895967216453
2024-07-18,16,2746,14.081473913571255
2024-07-18,17,2154,14.095304789538842
2024-07-18,18,2426,14.972377109095905
2024-07-18,19,3163,14.983857461270945
2024-07-18,20,3044,15.364424676960141
2024-07-18,21,6436,14.788503936192251
2024-07-18,22,5546,14.649391543454742
2024-07-18,23,5002,15.193352175796349
2024-07-19,0,4473,14.993493214844623
2024-07-19,1,3787,14.533716842707507
2024-07-19,2,3078,14.39999924193199
2024-07-19,3,2310,13.788793463203463
2024-07-19,4,1432,13.533137325418993
2024-07-19,5,814,14.696520045045046
2024-07-19,6,488,14.498348975409836
2024-07-19,7,362,13.503659346224678
2024-07-19,8,226,13.013280825958702
2024-07-19,9,337,13.23866696340257
2024-07-19,10,944,11.910587217514124
2024-07-19,11,2071,12.324079116368903
2024-07-19,12,3477,12.571554045633208
2024-07-19,13,2688,12.586244872271825
2024-07-19,14,2444,13.501362936442987
2024-07-19,15,3011,14.782073087567808
2024-07-19,16,3934,13.961428194373836
2024-07-19,17,4048,14.198738809288537
2024-07-19,18,4013,15.091488396046184
2024-07-19,19,4812,14.754835726655584
2024-07-19,20,5787,14.792890101376651
2024-07-19,21,6564,14.517060626142596
2024-07-19,22,6116,15.342945983213431
2024-07-19,23,5399,15.870229042415264
2024-07-20,0,4597,15.548465734899573
2024-07-20,1,3952,15.223087824730095
2024-07-20,2,3388,15.470183736717827
2024-07-20,3,3151,15.169815349624459
2024-07-20,4,2429,14.500802621106077
2024-07-20,5,1557,15.089114515093128
2024-07-20,6,1103,14.86654525536416
2024-07-20,7,997,15.643664694082245
2024-07-20,8,459,14.194490159767613
2024-07-20,9,279,12.586359318996417
2024-07-20,10,459,11.616049346405228
2024-07-20,11,823,13.224797549615229
2024-07-20,12,1494,13.905034381972333
2024-07-20,13,2388,13.774872640982691
2024-07-20,14,3213,15.998972549019607
2024-07-20,15,3810,16.46442540244969
2024-07-20,16,4408,16.085119370084694
2024-07-20,17,4548,16.692898541483437
2024-07-20,18,4889,16.886400460216812
2024-07-20,19,5059,16.930794099624432
2024-07-20,20,5229,17.03087614904061
2024-07-20,21,4893,16.49354845357313
2024-07-20,22,4507,14.913003050809852
2024-07-20,23,1998,13.89451828495162
2024-07-21,0,2712,15.822551026302852
2024-07-21,1,3479,19.60719942991281
2024-07-21,2,2842,16.512385297912267
2024-07-21,3,1951,13.837341406116522
2024-07-21,4,1137,13.85871876282615
2024-07-21,5,1076,14.820124148079307
2024-07-21,6,856,14.425202842679129
2024-07-21,7,755,15.379957505518764
2024-07-21,8,346,13.875460645472062
2024-07-21,9,226,13.8928005899705
2024-07-21,10,350,11.548605904761905
2024-07-21,11,658,12.358200886524823
2024-07-21,12,1152,14.056051967592593
2024-07-21,13,2040,14.724193807189543
2024-07-21,14,2837,15.054334361414641
2024-07-21,15,3508,16.723711568795135
2024-07-21,16,4069,17.013800569345456
2024-07-21,17,4322,17.636359914391488
2024-07-21,18,4769,17.643865181379745
2024-07-21,19,4902,17.306271834625324
2024-07-21,20,5278,16.450908813313124
2024-07-21,21,5235,17.035990633556196
2024-07-21,22,4492,17.339272458444643
2024-07-21,23,4023,16.780998815146244
2024-07-22,0,3490,16.42164495224451
2024-07-22,1,3091,15.77411706567454
2024-07-22,2,2396,14.452869066499723
2024-07-22,3,1577,14.09248096596914
2024-07-22,4,897,13.298310925306577
2024-07-22,5,530,14.313774559748428
2024-07-22,6,330,14.84791292929293
2024-07-22,7,218,14.52135504587156
2024-07-22,8,158,13.813104008438819
2024-07-22,9,319,12.601261337513062
2024-07-22,10,901,11.962590695523494
2024-07-22,11,2219,13.297225431876221
2024-07-22,12,3991,12.903805892424622
2024-07-22,13,2482,12.975597589309697
2024-07-22,14,2121,15.113883026874117
2024-07-22,15,2664,14.932298517267268
2024-07-22,16,3231,13.809371649644072
2024-07-22,17,3078,14.555645159194283
2024-07-22,18,3065,15.188475013594346
2024-07-22,19,3767,15.06452344925228
2024-07-22,20,5345,14.544100143436234
2024-07-22,21,7190,14.55415858368104
2024-07-22,22,6071,14.839940624828419
2024-07-22,23,4985,14.97034791039786
2024-07-23,0,4087,15.128553845526467
2024-07-23,1,3127,14.930122449632234
2024-07-23,2,2256,14.433525805260047
2024-07-23,3,1522,14.223586191414805
2024-07-23,4,877,14.086974002280503
2024-07-23,5,407,13.878318837018837
2024-07-23,6,250,15.5635222
2024-07-23,7,190,17.151335789473684
2024-07-23,8,155,13.169534086021507
2024-07-23,9,326,12.55655618609407
2024-07-23,10,1040,11.554858205128205
2024-07-23,11,2693,13.184154412674836
2024-07-23,12,4807,12.772282355592539
2024-07-23,13,2819,13.015770509636988
2024-07-23,14,2181,14.18174048601559
2024-07-23,15,2495,14.290855390781564
2024-07-23,16,3167,13.924019497947583
2024-07-23,17,3222,14.33158572315332
2024-07-23,18,3295,14.902383464845727
2024-07-23,19,3927,15.123471628045158
2024-07-23,20,6036,14.557785928871217
2024-07-23,21,8072,14.505277944334326
2024-07-23,22,6701,14.739372698104761
2024-07-23,23,5297,14.838199207098357
2024-07-24,0,4435,15.026009586621571
2024-07-24,1,3743,14.587416590969811
2024-07-24,2,2656,15.094061276355422
2024-07-24,3,1965,13.834614995759118
2024-07-24,4,1082,14.075426032039433
2024-07-24,5,512,15.9129505859375
2024-07-24,6,276,15.041801871980677
2024-07-24,7,174,12.409915421455937
2024-07-24,8,123,14.085094579945798
2024-07-24,9,319,12.130074921630094
2024-07-24,10,1043,12.143185682326623
2024-07-24,11,2689,13.40738199454568
2024-07-24,12,4865,13.291890250085647
2024-07-24,13,2876,13.352670352341214
2024-07-24,14,2378,14.009481686291
2024-07-24,15,2788,13.895211148971786
2024-07-24,16,3426,13.547704227476162
2024-07-24,17,3181,13.546099386985224
2024-07-24,18,2889,13.534135179416177
2024-07-24,19,3576,12.857640137956748
2024-07-24,20,3139,12.557651470744398
2024-07-24,21,4303,12.52531244480595
2024-07-24,22,4101,12.332085840851825
2024-07-24,23,2185,11.430019130434783
2024-07-25,0,1070,10.568399906542055
2024-07-25,1,1501,12.0455084832334
2024-07-25,2,1502,12.867585252996005
2024-07-25,3,1436,13.903600290157845
2024-07-25,4,807,12.906980235439901
2024-07-25,5,466,14.031529291845494
2024-07-25,6,250,12.480284933333333
2024-07-25,7,203,13.522971018062398
2024-07-25,8,152,13.177891228070175
2024-07-25,9,273,12.251625763125762
2024-07-25,10,927,10.721998705501617
2024-07-25,11,2466,13.141210955663693
2024-07-25,12,4723,12.667292660032466
2024-07-25,13,2831,12.218889879901095
2024-07-25,14,1797,12.3253081803005
2024-07-25,15,2647,13.598239321244176
2024-07-25,16,3239,13.130953900380776
2024-07-25,17,3103,13.194004313030401
2024-07-25,18,3050,14.034074158469943
2024-07-25,19,3606,13.500659595119245
2024-07-25,20,5255,13.726783009831907
2024-07-25,21,6280,13.234969487791933
2024-07-25,22,5607,13.760401117650556
2024-07-25,23,4585,13.202778309705561
2024-07-26,0,3810,13.340109641294838
2024-07-26,1,3077,13.492863210919726
2024-07-26,2,2907,13.227035299850934
2024-07-26,3,2109,13.129489608029083
2024-07-26,4,1257,13.282587311058075
2024-07-26,5,743,14.193854688200988
2024-07-26,6,439,13.976915261958997
2024-07-26,7,356,13.697852855805243
2024-07-26,8,212,13.027505188679244
2024-07-26,9,311,12.636182207931403
2024-07-26,10,877,11.121147453439756
2024-07-26,11,1889,12.235850485265573
2024-07-26,12,3284,12.152434378806333
2024-07-26,13,2587,12.514858948589099
2024-07-26,14,2577,14.125394961841934
2024-07-26,15,3050,14.514096426229509
2024-07-26,16,3881,13.669506518938418
2024-07-26,17,3935,13.721224396442185
2024-07-26,18,3886,14.639493854005833
2024-07-26,19,4255,14.726760101840972
2024-07-26,20,5393,14.164139232956302
2024-07-26,21,6315,14.484700382686725
2024-07-26,22,6035,14.709561916597625
2024-07-26,23,5208,15.442627851382488
2024-07-27,0,4401,15.628319715216238
2024-07-27,1,3606,15.561204936217417
2024-07-27,2,3397,14.939580051025414
2024-07-27,3,3043,14.825637994303866
2024-07-27,4,2466,14.772118565828602
2024-07-27,5,1747,15.128456401450105
2024-07-27,6,1179,15.350577184054284
2024-07-27,7,956,14.659052649930265
2024-07-27,8,385,13.80815883116883
2024-07-27,9,298,13.52020514541387
2024-07-27,10,439,11.542774145785877
2024-07-27,11,791,12.944738453434471
2024-07-27,12,1516,12.904678232189974
2024-07-27,13,2351,13.43913614773855
2024-07-27,14,3199,15.118055340210482
2024-07-27,15,3576,15.995190706562267
2024-07-27,16,4046,16.237366057011037
2024-07-27,17,4286,16.21929494089283
2024-07-27,18,4652,16.500047004872457
2024-07-27,19,4920,16.44572389905149
2024-07-27,20,5106,16.22890840840841
2024-07-27,21,5052,16.058209487991554
2024-07-27,22,4948,16.265408060495822
2024-07-27,23,4550,16.99341095970696
2024-07-28,0,4193,17.004522442165513
2024-07-28,1,4208,23.068641876584284
2024-07-28,2,3780,18.78700177248677
2024-07-28,3,3539,17.198621945935763
2024-07-28,4,2395,14.685621071677106
2024-07-28,5,1674,14.50738686778176
2024-07-28,6,1096,15.135736085766423
2024-07-28,7,927,15.694900143833154
2024-07-28,8,473,14.069949541930937
2024-07-28,9,310,13.892107150537637
2024-07-28,10,394,11.10447529610829
2024-07-28,11,663,12.873960130718954
2024-07-28,12,1201,13.516182944768248
2024-07-28,13,2062,13.516769924021984
2024-07-28,14,2812,14.817332432432432
2024-07-28,15,3434,16.17875905164046
2024-07-28,16,3873,16.551578522248043
2024-07-28,17,4326,16.750459739559254
2024-07-28,18,4496,16.641670955664296
2024-07-28,19,4860,16.473706375171467
2024-07-28,20,5057,15.959964531013117
2024-07-28,21,4758,15.804628562421184
2024-07-28,22,4330,16.32950933795227
2024-07-28,23,3857,16.907295484400656
2024-07-29,0,3547,16.43048036368762
2024-07-29,1,2958,15.574565258057245
2024-07-29,2,2428,14.677245641131247
2024-07-29,3,1740,14.069038141762453
2024-07-29,4,1008,14.355133796296295
2024-07-29,5,655,15.451569872773536
2024-07-29,6,353,15.618267138810198
2024-07-29,7,253,15.650768972332015
2024-07-29,8,192,14.443359809027777
2024-07-29,9,326,12.274016666666666
2024-07-29,10,885,11.651190941619586
2024-07-29,11,2159,13.148084792342134
2024-07-29,12,3997,12.568018538904179
2024-07-29,13,2474,12.596338904607922
2024-07-29,14,2047,14.136340425012213
2024-07-29,15,2510,13.890835099601592
2024-07-29,16,3072,13.12304152560764
2024-07-29,17,2970,13.166249781144781
2024-07-29,18,2811,14.047752092968102
2024-07-29,19,3476,14.359814566551591
2024-07-29,20,5327,14.022775508416244
2024-07-29,21,7168,14.165506547619048
2024-07-29,22,5934,14.029629201775082
2024-07-29,23,5034,14.395546473976955
2024-07-30,0,4247,14.98883070795071
2024-07-30,1,3341,14.488248573281453
2024-07-30,2,2394,14.50157186716792
2024-07-30,3,1595,13.974381368861025
2024-07-30,4,989,14.464721418941693
2024-07-30,5,499,15.422619338677356
2024-07-30,6,274,15.21176301703163
2024-07-30,7,206,14.008899919093853
2024-07-30,8,149,15.124416554809843
2024-07-30,9,335,12.761382985074626
2024-07-30,10,1003,12.421410086407445
2024-07-30,11,2672,13.18179376247505
2024-07-30,12,4790,12.849009043145442
2024-07-30,13,2815,13.100313777383066
2024-07-30,14,2254,13.655627587991718
2024-07-30,15,2595,14.504646576750162
2024-07-30,16,3165,13.803236282253817
2024-07-30,17,3099,13.53418816284823
2024-07-30,18,2995,14.658057996661102
2024-07-30,19,3737,14.13768212023905
2024-07-30,20,5761,13.765371185558063
2024-07-30,21,7886,14.275725412122748
2024-07-30,22,6530,14.356125571720264
2024-07-30,23,5308,14.660421665410702
2024-07-31,0,4466,14.376611867442902
2024-07-31,1,3733,14.746583882489508
2024-07-31,2,2746,14.348783570041274
2024-07-31,3,1982,13.612638008745375
2024-07-31,4,1089,13.792865656565656
2024-07-31,5,511,15.203206784083497
2024-07-31,6,251,13.618175099601594
2024-07-31,7,222,13.361218993993994
2024-07-31,8,129,14.23793992248062
2024-07-31,9,234,12.66475113960114
2024-07-31,10,799,11.256883437630371
2024-07-31,11,2190,12.761298439878233
2024-07-31,12,4189,11.983770577703508
2024-07-31,13,2610,11.623794010217113
2024-07-31,14,1989,12.790839140271492
2024-07-31,15,2422,12.616071924029727
2024-07-31,16,2816,11.620000029592804
2024-07-31,17,2002,10.922290542790542
2024-07-31,18,1673,11.553815710300855
2024-07-31,19,2280,12.183062748538012
2024-07-31,20,4223,12.610123750887993
2024-07-31,21,5724,12.461456999767064
2024-07-31,22,5300,12.305145374213836
2024-07-31,23,4451,13.452633936194113
2024-08-01,0,3728,13.97790245439914
2024-08-01,1,3159,13.490162809960957
2024-08-01,2,2519,13.175944561333862
2024-08-01,3,1972,13.247040720081136
2024-08-01,4,1062,13.267670558694288
2024-08-01,5,629,14.014410095389506
2024-08-01,6,332,15.58913002008032
2024-08-01,7,225,14.412775703703705
2024-08-01,8,148,14.056166666666666
2024-08-01,9,284,13.141540669014084
2024-08-01,10,948,11.46476904008439
2024-08-01,11,2555,12.859651676451403
2024-08-01,12,4743,12.457619994377678
2024-08-01,13,2957,12.184388310224325
2024-08-01,14,2425,13.908581828178695
2024-08-01,15,2619,13.771324856815577
2024-08-01,16,3421,12.835485267465652
2024-08-01,17,3250,13.0302956
2024-08-01,18,3121,13.925751137455944
2024-08-01,19,3875,13.585626507526884
2024-08-01,20,5535,13.74573859680819
2024-08-01,21,7435,13.705469479937234
2024-08-01,22,6756,14.132325046871916
2024-08-01,23,5643,14.520646644810679
2024-08-02,0,5207,17.568728346456695
2024-08-02,1,5040,27.031199847883595
2024-08-02,2,4059,18.620566046645315
2024-08-02,3,4031,15.538931708426363
2024-08-02,4,1885,13.542959637488948
2024-08-02,5,1218,15.675385125889438
2024-08-02,6,707,15.809045591702027
2024-08-02,7,477,16.302528825995807
2024-08-02,8,248,12.522488037634409
2024-08-02,9,319,13.591276907001046
2024-08-02,10,845,11.683569546351084
2024-08-02,11,1876,12.660827318763328
2024-08-02,12,3329,12.334643651747271
2024-08-02,13,2659,12.541419581296227
2024-08-02,14,2478,12.958098903685768
2024-08-02,15,2998,13.554641611074048
2024-08-02,16,3807,12.777304456702566
2024-08-02,17,4006,12.622699296888001
2024-08-02,18,3832,13.64987045494085
2024-08-02,19,4320,13.922824436728394
2024-08-02,20,5375,13.717162970542637
2024-08-02,21,6169,13.659033063165289
2024-08-02,22,5648,14.1635434460576
2024-08-02,23,5319,14.677424493952497
2024-08-03,0,4507,14.543131092374823
2024-08-03,1,3828,14.954244548937652
2024-08-03,2,3533,15.336996777997925
2024-08-03,3,3234,14.959031694495982
2024-08-03,4,2452,14.587852949972811
2024-08-03,5,1729,15.767848525159051
2024-08-03,6,1252,15.544325
2024-08-03,7,929,14.869056225331898
2024-08-03,8,398,12.51620431323283
2024-08-03,9,315,14.03396
2024-08-03,10,425,13.232515686274509
2024-08-03,11,812,12.35001486042693
2024-08-03,12,1518,13.74106073781291
2024-08-03,13,2457,13.528915981549314
2024-08-03,14,3259,15.204001943336403
2024-08-03,15,3675,14.76455514739229
2024-08-03,16,3995,15.705431935753024
2024-08-03,17,4489,15.487441605405806
2024-08-03,18,4508,15.382321480331262
2024-08-03,19,4614,15.138995329432163
2024-08-03,20,4780,15.125673546025103
2024-08-03,21,4784,15.316420007664437
2024-08-03,22,4674,16.101928558693483
2024-08-03,23,4456,15.885006242519449
2024-08-04,0,3923,15.885721339960915
2024-08-04,1,3369,15.662165781141784
2024-08-04,2,3233,16.397828874110733
2024-08-04,3,3101,14.733586332365904
2024-08-04,4,2375,14.429856449122807
2024-08-04,5,1668,14.610185771382893
2024-08-04,6,1298,16.17753027734977
2024-08-04,7,1050,16.31686042857143
2024-08-04,8,510,14.671043954248367
2024-08-04,9,368,13.319208061594201
2024-08-04,10,412,11.366660234627831
2024-08-04,11,676,12.903887327416173
2024-08-04,12,1148,13.243523562717769
2024-08-04,13,2170,13.598581620583717
2024-08-04,14,3054,14.524983071381795
2024-08-04,15,3512,15.340310995634017
2024-08-04,16,3927,15.033757529072236
2024-08-04,17,4273,15.728567142522818
2024-08-04,18,4508,15.677978223898256
2024-08-04,19,4812,15.095634535189802
2024-08-04,20,4545,14.500357858452512
2024-08-04,21,3753,14.591238991029398
2024-08-04,22,3570,15.541169659197013
2024-08-04,23,2670,14.275422808988765
2024-08-05,0,2497,15.24647607128554
2024-08-05,1,2279,14.968089293549804
2024-08-05,2,2169,15.366726179499002
2024-08-05,3,1902,14.647020127935505
2024-08-05,4,1201,13.589775770191507
2024-08-05,5,658,16.56680787740628
2024-08-05,6,353,15.813155004721434
2024-08-05,7,366,17.102291120218577
2024-08-05,8,212,13.3198375
2024-08-05,9,373,13.238692314566578
2024-08-05,10,908,11.704788674743025
2024-08-05,11,2254,12.892688198757764
2024-08-05,12,3910,12.40060301364024
2024-08-05,13,2479,12.746015819550895
2024-08-05,14,2169,14.551024957737821
2024-08-05,15,2563,13.859425933151254
2024-08-05,16,2977,13.081636849177023
2024-08-05,17,2826,12.474379735786743
2024-08-05,18,1577,11.598743880786301
2024-08-05,19,1662,11.547035920577617
2024-08-05,20,2406,11.239027646162372
2024-08-05,21,2417,10.960984636601848
2024-08-05,22,2601,10.889139593745995
2024-08-05,23,1900,11.120535201754386
2024-08-06,0,1885,12.179096887709992
2024-08-06,1,1678,12.71481594159714
2024-08-06,2,1413,13.144751556970984
2024-08-06,3,1092,13.400943208180708
2024-08-06,4,641,12.307427613104524
2024-08-06,5,335,14.16657870646766
